streams,acousticness,danceability,energy,liveness,speechiness,valence
219570057.00,0.04,0.65,0.74,0.29,0.25,0.60
722646.00,0.03,0.93,0.50,0.49,0.09,0.77
10804687.00,0.31,0.72,0.62,0.26,0.05,0.47
74077620.00,0.92,0.32,0.21,0.14,0.03,0.21
11285065.00,0.10,0.75,0.69,0.09,0.30,0.74
170650554.00,0.32,0.74,0.86,0.33,0.24,0.58
21924512.00,0.63,0.38,0.46,0.39,0.03,0.23
62056039.00,0.04,0.89,0.66,0.07,0.34,0.53
866023.00,0.04,0.82,0.61,0.38,0.39,0.30
181447898.00,0.06,0.50,0.49,0.12,0.29,0.23
98762185.00,0.09,0.49,0.71,0.08,0.05,0.30
42140848.00,0.10,0.37,0.41,0.10,0.05,0.13
23532642.00,0.04,0.81,0.63,0.12,0.07,0.60
61333134.00,0.03,0.65,0.74,0.29,0.03,0.53
1018728.00,0.73,0.70,0.46,0.10,0.45,0.41
14652423.00,0.63,0.70,0.59,0.20,0.06,0.85
7393811.00,0.04,0.69,0.65,0.19,0.19,0.66
856609.00,0.98,0.15,0.01,0.09,0.05,0.04
87496453.00,0.86,0.54,0.38,0.08,0.04,0.32
97689835.00,0.75,0.52,0.13,0.27,0.24,0.05
59815288.00,0.09,0.93,0.39,0.14,0.41,0.38
547583102.00,0.00,0.92,0.58,0.11,0.27,0.60
116584289.00,0.19,0.74,0.88,0.09,0.11,0.95
19083601.00,0.22,0.81,0.51,0.08,0.17,0.35
7717040.00,0.02,0.77,0.81,0.05,0.23,0.76
2983865.00,0.04,0.79,0.54,0.13,0.31,0.43
91117964.00,0.01,0.82,0.78,0.12,0.11,0.36
27951063.00,0.01,0.70,0.67,0.08,0.03,0.25
6516056.00,0.17,0.49,0.87,0.46,0.10,0.60
268015011.00,0.17,0.79,0.90,0.05,0.06,0.79
1641986.00,0.57,0.33,0.30,0.16,0.05,0.07
24693110.00,0.14,0.55,0.84,0.10,0.06,0.31
38843826.00,0.32,0.65,0.64,0.21,0.04,0.11
6409833.00,0.90,0.27,0.26,0.31,0.03,0.60
1042762.00,0.14,0.80,0.50,0.15,0.41,0.22
98948066.00,0.13,0.91,0.49,0.13,0.07,0.84
40347301.00,0.04,0.80,0.78,0.15,0.07,0.65
495104215.00,0.15,0.81,0.79,0.09,0.07,0.58
21028212.00,0.38,0.81,0.52,0.13,0.04,0.55
56456192.00,0.17,0.86,0.79,0.11,0.06,0.89
9643332.00,0.38,0.77,0.57,0.34,0.14,0.28
51038445.00,0.19,0.41,0.70,0.23,0.06,0.33
16630205.00,0.40,0.53,0.77,0.32,0.03,0.85
1823762.00,0.32,0.76,0.90,0.31,0.04,0.58
25509362.00,0.83,0.45,0.37,0.08,0.04,0.63
7283129.00,0.11,0.59,0.89,0.09,0.27,0.57
24601998.00,0.28,0.70,0.56,0.13,0.04,0.93
7659797.00,0.22,0.87,0.50,0.08,0.06,0.54
8919187.00,0.00,0.66,0.67,0.10,0.03,0.47
738342.00,0.68,0.20,0.21,0.32,0.03,0.22
33553035.00,0.13,0.53,0.91,0.13,0.04,0.96
26765815.00,0.34,0.59,0.60,0.20,0.04,0.23
1076384.00,0.21,0.57,0.74,0.18,0.06,0.36
1800425.00,0.06,0.77,0.64,0.09,0.11,0.23
732358.00,0.11,0.44,0.41,0.10,0.04,0.14
14360613.00,0.84,0.47,0.49,0.10,0.03,0.20
675557.00,0.03,0.52,0.56,0.15,0.49,0.70
44312850.00,0.47,0.66,0.44,0.10,0.06,0.27
3963334.00,0.62,0.50,0.30,0.13,0.04,0.21
4527986.00,0.59,0.86,0.65,0.11,0.07,0.67
325719578.00,0.01,0.90,0.52,0.26,0.33,0.33
27017995.00,0.07,0.81,0.85,0.12,0.25,0.88
659073.00,0.80,0.81,0.48,0.22,0.05,0.72
32951658.00,0.22,0.72,0.60,0.12,0.08,0.50
13900116.00,0.32,0.45,0.58,0.33,0.13,0.22
92665016.00,0.03,0.61,0.84,0.11,0.07,0.66
3149105.00,0.56,0.62,0.59,0.18,0.04,0.37
110678230.00,0.04,0.93,0.55,0.09,0.33,0.70
829601.00,0.04,0.79,0.66,0.09,0.28,0.56
862058.00,0.05,0.70,0.68,0.17,0.04,0.08
3886780.00,0.24,0.80,0.74,0.17,0.23,0.51
109823980.00,0.67,0.32,0.16,0.34,0.04,0.25
785727.00,0.17,0.58,0.59,0.17,0.07,0.20
797708.00,0.38,0.73,0.68,0.11,0.26,0.15
35128421.00,0.34,0.48,0.45,0.09,0.03,0.29
82943355.00,0.45,0.74,0.46,0.27,0.29,0.48
4179336.00,0.07,0.60,0.53,0.06,0.03,0.26
418815625.00,0.74,0.91,0.39,0.11,0.33,0.20
3065441.00,0.07,0.70,0.60,0.07,0.16,0.31
3272599.00,0.18,0.87,0.77,0.25,0.08,0.36
94846197.00,0.08,0.79,0.71,0.72,0.40,0.76
24233145.00,0.39,0.61,0.61,0.11,0.29,0.56
32702338.00,0.04,0.73,0.59,0.31,0.05,0.35
79512317.00,0.10,0.44,0.59,0.14,0.10,0.12
54381541.00,0.45,0.78,0.73,0.25,0.04,0.85
34883858.00,0.17,0.66,0.60,0.11,0.07,0.33
775468.00,0.12,0.44,0.72,0.53,0.19,0.38
115889696.00,0.36,0.80,0.78,0.44,0.04,0.80
37834292.00,0.25,0.61,0.68,0.10,0.16,0.26
116594767.00,0.10,0.80,0.59,0.06,0.04,0.59
8280734.00,0.05,0.72,0.74,0.36,0.03,0.32
24749855.00,0.99,0.42,0.11,0.18,0.04,0.80
1922512.00,0.28,0.75,0.97,0.14,0.09,0.48
23292291.00,0.21,0.93,0.78,0.17,0.06,0.93
446078016.00,0.12,0.78,0.43,0.09,0.04,0.24
106865905.00,0.49,0.51,0.43,0.10,0.22,0.62
3717006.00,0.09,0.80,0.54,0.12,0.19,0.55
21389971.00,0.06,0.65,0.80,0.19,0.04,0.41
666187.00,0.75,0.80,0.58,0.14,0.12,0.32
34331702.00,0.48,0.94,0.56,0.13,0.16,0.53
51738810.00,0.39,0.85,0.35,0.75,0.24,0.28
732940.00,0.23,0.88,0.34,0.11,0.30,0.21
194125028.00,0.14,0.47,0.68,0.11,0.12,0.37
1182068.00,0.08,0.55,0.89,0.13,0.51,0.63
723894.00,0.03,0.48,0.63,0.07,0.13,0.23
408341864.00,0.27,0.41,0.40,0.30,0.05,0.22
779106.00,0.00,0.49,0.78,0.09,0.04,0.41
6996573.00,0.75,0.54,0.38,0.36,0.02,0.34
4125887.00,0.80,0.53,0.28,0.11,0.03,0.17
1230790.00,0.55,0.47,0.47,0.04,0.06,0.56
1209750.00,0.08,0.57,0.89,0.12,0.46,0.66
4931173.00,0.00,0.64,0.68,0.12,0.04,0.60
1059165.00,0.04,0.64,0.86,0.08,0.03,0.29
160569497.00,0.78,0.70,0.30,0.14,0.10,0.27
4180739.00,0.76,0.51,0.29,0.15,0.05,0.64
43860523.00,0.02,0.76,0.47,0.12,0.14,0.06
259588265.00,0.30,0.81,0.55,0.10,0.06,0.87
30815997.00,0.02,0.67,0.65,0.04,0.06,0.59
6072337.00,0.39,0.81,0.92,0.09,0.04,0.84
93397514.00,0.29,0.74,0.73,0.08,0.13,0.15
603089.00,0.01,0.71,0.83,0.22,0.20,0.85
704748.00,0.04,0.91,0.44,0.07,0.07,0.64
399645.00,0.02,0.57,0.68,0.09,0.04,0.04
2017932.00,0.23,0.73,0.58,0.08,0.04,0.66
73621344.00,0.01,0.41,0.49,0.11,0.03,0.37
979778.00,0.17,0.60,0.75,0.40,0.27,0.57
31494465.00,0.02,0.77,0.88,0.35,0.14,0.67
42100057.00,0.15,0.65,0.60,0.08,0.11,0.44
85104589.00,0.38,0.52,0.55,0.12,0.04,0.19
24878813.00,0.84,0.74,0.30,0.08,0.12,0.82
31856483.00,0.43,0.82,0.43,0.13,0.12,0.24
90411764.00,0.02,0.60,0.84,0.11,0.07,0.47
785651.00,0.10,0.72,0.73,0.08,0.12,0.28
759762.00,0.01,0.81,0.76,0.13,0.05,0.55
30113990.00,0.23,0.70,0.76,0.09,0.04,0.53
127837108.00,0.42,0.60,0.81,0.57,0.05,0.92
8968082.00,0.47,0.78,0.59,0.09,0.27,0.52
2836604.00,0.18,0.60,0.73,0.24,0.20,0.53
4600298.00,0.05,0.62,0.84,0.17,0.38,0.54
11540087.00,0.22,0.87,0.65,0.34,0.08,0.71
868306.00,0.01,0.73,0.47,0.28,0.28,0.37
32638907.00,0.53,0.76,0.52,0.07,0.06,0.93
11282198.00,0.15,0.67,0.64,0.09,0.03,0.66
332051750.00,0.15,0.86,0.62,0.09,0.08,0.67
67793751.00,0.91,0.59,0.24,0.09,0.04,0.26
312832210.00,0.35,0.64,0.72,0.11,0.03,0.25
9452601.00,0.02,0.65,0.83,0.43,0.04,0.66
940706.00,0.05,0.61,0.76,0.20,0.14,0.42
4234732.00,0.08,0.78,0.72,0.08,0.07,0.67
4528943.00,0.00,0.82,0.65,0.10,0.15,0.16
49047585.00,0.08,0.67,0.53,0.09,0.31,0.20
905090.00,0.70,0.69,0.67,0.22,0.22,0.55
600089.00,0.01,0.73,0.69,0.09,0.26,0.30
789618359.00,0.16,0.84,0.80,0.06,0.23,0.62
2237499.00,0.17,0.96,0.54,0.11,0.10,0.66
822784.00,0.22,0.74,0.81,0.17,0.08,0.60
6433815.00,0.24,0.74,0.70,0.41,0.36,0.61
469398.00,0.22,0.54,0.78,0.24,0.12,0.29
16195849.00,0.60,0.67,0.68,0.08,0.16,0.43
66448971.00,0.03,0.90,0.52,0.33,0.18,0.19
560413.00,0.45,0.87,0.45,0.16,0.42,0.69
89713194.00,0.00,0.72,0.81,0.57,0.06,0.27
2775721.00,0.78,0.42,0.54,0.11,0.27,0.52
726518.00,0.70,0.49,0.64,0.78,0.91,0.87
137606615.00,0.01,0.85,0.70,0.08,0.06,0.32
27326641.00,0.48,0.81,0.56,0.06,0.07,0.68
749033.00,0.19,0.70,0.75,0.18,0.17,0.38
41590352.00,0.16,0.89,0.67,0.18,0.14,0.66
84174420.00,0.21,0.75,0.79,0.07,0.12,0.61
24797584.00,0.17,0.60,0.75,0.67,0.33,0.93
14044875.00,0.80,0.49,0.27,0.25,0.03,0.14
1156494.00,0.32,0.80,0.69,0.12,0.05,0.42
51402051.00,0.03,0.66,0.58,0.13,0.05,0.17
11354469.00,0.12,0.70,0.85,0.31,0.07,0.76
827630.00,0.43,0.75,0.75,0.10,0.36,0.39
2507028.00,0.21,0.86,0.48,0.25,0.34,0.53
7945265.00,0.06,0.55,0.85,0.08,0.19,0.10
65998216.00,0.11,0.74,0.79,0.05,0.05,0.53
5469620.00,0.61,0.73,0.44,0.11,0.12,0.48
11868106.00,0.14,0.93,0.70,0.35,0.09,0.80
1263749.00,0.25,0.70,0.74,0.07,0.18,0.66
2700354.00,0.00,0.32,0.58,0.07,0.04,0.15
2584208.00,0.49,0.33,0.38,0.11,0.03,0.28
23597770.00,0.14,0.40,0.75,0.36,0.04,0.62
1223556.00,0.09,0.64,0.54,0.12,0.03,0.07
909626.00,0.47,0.58,0.62,0.18,0.26,0.32
315164968.00,0.04,0.84,0.73,0.11,0.06,0.95
24522609.00,0.01,0.81,0.72,0.07,0.05,0.87
14313396.00,0.17,0.79,0.68,0.71,0.21,0.56
2788041.00,0.11,0.55,0.98,0.07,0.13,0.59
15523040.00,0.10,0.48,0.70,0.24,0.03,0.41
1158067.00,0.30,0.64,0.81,0.12,0.07,0.58
5528846.00,0.26,0.67,0.80,0.20,0.06,0.55
111936128.00,0.11,0.56,0.56,0.30,0.27,0.55
42357165.00,0.06,0.76,0.63,0.09,0.03,0.88
2369293.00,0.93,0.33,0.18,0.12,0.03,0.26
883397.00,0.12,0.82,0.70,0.23,0.18,0.62
4168025.00,0.02,0.77,0.78,0.19,0.05,0.45
868398.00,0.14,0.78,0.76,0.12,0.10,0.69
111688174.00,0.20,0.69,0.73,0.07,0.09,0.79
30721342.00,0.09,0.50,0.80,0.15,0.05,0.27
1829900.00,0.25,0.69,0.63,0.22,0.04,0.93
29142171.00,0.09,0.38,0.43,0.09,0.03,0.13
795841.00,0.04,0.52,0.72,0.15,0.04,0.12
626247.00,0.64,0.48,0.85,0.04,0.05,0.94
3006459.00,0.04,0.75,0.45,0.17,0.09,0.34
9889431.00,0.33,0.91,0.33,0.11,0.08,0.28
87777775.00,0.09,0.75,0.88,0.36,0.05,0.68
43010479.00,0.37,0.71,0.80,0.25,0.22,0.72
5153721.00,0.01,0.79,0.55,0.13,0.05,0.23
1946687.00,0.30,0.50,0.31,0.10,0.03,0.18
751468.00,0.47,0.68,0.68,0.26,0.18,0.53
785963.00,0.83,0.52,0.47,0.20,0.03,0.30
5495918.00,0.54,0.67,0.63,0.12,0.03,0.60
168522759.00,0.22,0.45,0.61,0.08,0.07,0.21
8186572.00,0.27,0.86,0.49,0.12,0.06,0.45
29743312.00,0.03,0.66,0.62,0.23,0.05,0.37
218656776.00,0.72,0.50,0.24,0.14,0.19,0.09
657489.00,0.88,0.63,0.29,0.14,0.06,0.83
28518071.00,0.65,0.61,0.48,0.09,0.03,0.26
57532684.00,0.63,0.65,0.45,0.12,0.09,0.43
729095.00,0.06,0.59,0.65,0.12,0.04,0.28
1260015.00,0.03,0.77,0.72,0.13,0.19,0.47
134787893.00,0.35,0.90,0.67,0.21,0.14,0.71
6133859.00,0.03,0.69,0.49,0.43,0.37,0.31
2238799.00,0.08,0.58,0.67,0.40,0.05,0.62
460356.00,0.95,0.62,0.31,0.12,0.03,0.13
18487210.00,0.08,0.75,0.71,0.13,0.06,0.33
60904648.00,0.10,0.64,0.66,0.34,0.36,0.86
2902212.00,0.05,0.89,0.63,0.14,0.09,0.46
1400382.00,0.24,0.29,0.92,0.16,0.25,0.47
53432677.00,0.48,0.67,0.45,0.11,0.05,0.15
5714191.00,0.72,0.32,0.43,0.06,0.03,0.17
685498.00,0.02,0.84,0.55,0.37,0.46,0.43
21757186.00,0.24,0.82,0.63,0.05,0.08,0.68
167024348.00,0.10,0.60,0.68,0.11,0.05,0.49
1763429.00,0.35,0.70,0.39,0.08,0.04,0.74
132296837.00,0.36,0.76,0.39,0.10,0.04,0.53
521030944.00,0.18,0.84,0.39,0.14,0.08,0.50
6456734.00,0.25,0.81,0.75,0.24,0.11,0.80
484341.00,0.98,0.54,0.13,0.16,0.03,0.32
50467346.00,0.19,0.70,0.76,0.09,0.04,0.55
161780470.00,0.46,0.70,0.57,0.48,0.11,0.41
130829777.00,0.07,0.70,0.50,0.09,0.04,0.56
10926306.00,0.01,0.47,0.67,0.61,0.38,0.06
178977562.00,0.00,0.65,0.71,0.13,0.30,0.38
899448.00,0.15,0.89,0.94,0.07,0.09,0.76
4365754.00,0.03,0.79,0.73,0.14,0.13,0.36
12057320.00,0.56,0.71,0.52,0.10,0.06,0.47
5991182.00,0.74,0.49,0.41,0.12,0.04,0.61
7946556.00,0.63,0.66,0.59,0.12,0.06,0.30
93787358.00,0.05,0.66,0.54,0.13,0.32,0.55
9302539.00,0.01,0.63,0.69,0.60,0.04,0.45
2781427.00,0.14,0.53,0.78,0.08,0.26,0.33
779116.00,0.06,0.89,0.43,0.11,0.09,0.17
41954825.00,0.31,0.66,0.71,0.18,0.12,0.46
883632.00,0.54,0.94,0.80,0.13,0.11,0.89
9348717.00,0.03,0.80,0.61,0.11,0.14,0.68
350047280.00,0.04,0.91,0.52,0.09,0.13,0.47
554419.00,0.66,0.54,0.42,0.11,0.03,0.28
705551.00,0.10,0.60,0.87,0.12,0.29,0.73
52593572.00,0.01,0.75,0.65,0.16,0.05,0.20
7106761.00,0.10,0.86,0.70,0.16,0.07,0.59
24166325.00,0.08,0.80,0.79,0.15,0.06,0.45
16850484.00,0.01,0.74,0.56,0.21,0.03,0.47
100909750.00,0.21,0.75,0.79,0.07,0.12,0.61
3516038.00,0.01,0.51,0.69,0.38,0.08,0.16
48436355.00,0.08,0.61,0.74,0.11,0.17,0.22
11997245.00,0.09,0.73,0.58,0.05,0.15,0.78
51201856.00,0.12,0.80,0.79,0.08,0.06,0.81
61719258.00,0.26,0.90,0.59,0.08,0.33,0.50
993330.00,0.50,0.54,0.59,0.16,0.07,0.49
2573703.00,0.17,0.52,0.31,0.07,0.04,0.10
32284787.00,0.45,0.32,0.38,0.34,0.04,0.37
2117148.00,0.28,0.65,0.62,0.08,0.03,0.79
7388760.00,0.76,0.64,0.44,0.07,0.37,0.72
80561693.00,0.03,0.84,0.74,0.10,0.33,0.68
88722928.00,0.08,0.88,0.54,0.12,0.22,0.27
692038.00,0.01,0.38,0.92,0.28,0.06,0.39
805845.00,0.01,0.55,0.84,0.38,0.08,0.49
100797476.00,0.02,0.60,0.85,0.12,0.46,0.15
815068.00,0.05,0.86,0.61,0.08,0.28,0.96
1036558.00,0.14,0.66,0.53,0.15,0.08,0.37
41805799.00,0.01,0.59,0.82,0.21,0.22,0.51
56856669.00,0.19,0.85,0.63,0.08,0.22,0.55
7275971.00,0.56,0.84,0.70,0.14,0.23,0.50
28489734.00,0.13,0.32,0.73,0.17,0.03,0.19
1653826.00,0.64,0.67,0.32,0.17,0.08,0.75
94778737.00,0.12,0.72,0.75,0.21,0.18,0.68
821009.00,0.00,0.34,0.98,0.14,0.08,0.50
11040638.00,0.04,0.68,0.84,0.40,0.13,0.72
48239884.00,0.08,0.74,0.81,0.05,0.09,0.39
56240115.00,0.01,0.60,0.83,0.12,0.05,0.25
730362.00,0.03,0.82,0.48,0.31,0.09,0.09
790950.00,0.78,0.62,0.49,0.11,0.46,0.33
1576014.00,0.14,0.69,0.82,0.09,0.04,0.76
521610.00,0.04,0.51,0.85,0.67,0.30,0.60
47655121.00,0.05,0.77,0.66,0.22,0.30,0.58
888930.00,0.09,0.80,0.72,0.11,0.06,0.34
468653.00,0.12,0.91,0.55,0.40,0.46,0.80
28020450.00,0.09,0.71,0.86,0.35,0.22,0.29
14839236.00,0.00,0.96,0.49,0.12,0.42,0.11
527392.00,0.12,0.43,0.43,0.09,0.03,0.26
4099752.00,0.05,0.58,0.70,0.54,0.03,0.30
2541147.00,0.03,0.73,0.71,0.40,0.30,0.83
3363887.00,0.19,0.47,0.78,0.19,0.04,0.44
8493682.00,0.77,0.64,0.31,0.09,0.03,0.35
624476.00,0.34,0.43,0.70,0.08,0.25,0.45
78161554.00,0.01,0.65,0.91,0.32,0.06,0.09
2338331.00,0.14,0.66,0.87,0.31,0.21,0.08
791366.00,0.38,0.74,0.52,0.11,0.16,0.42
185691194.00,0.01,0.53,0.75,0.12,0.11,0.20
495241.00,0.03,0.73,0.67,0.16,0.04,0.46
5400846.00,0.08,0.68,0.68,0.12,0.28,0.62
3300207.00,0.18,0.60,0.73,0.24,0.20,0.53
35440404.00,0.08,0.90,0.63,0.06,0.29,0.87
944536.00,0.30,0.74,0.97,0.16,0.09,0.53
907465199.00,0.10,0.82,0.73,0.37,0.13,0.65
67924036.00,0.23,0.83,0.55,0.11,0.30,0.54
2028477.00,0.25,0.78,0.67,0.08,0.11,0.24
14535299.00,0.10,0.69,0.72,0.16,0.08,0.29
88550405.00,0.89,0.52,0.13,0.09,0.04,0.12
111900972.00,0.39,0.60,0.71,0.17,0.30,0.55
23270552.00,0.13,0.81,0.32,0.10,0.06,0.31
4193752.00,0.87,0.69,0.24,0.17,0.07,0.58
107742333.00,0.02,0.88,0.60,0.18,0.25,0.43
662336.00,0.95,0.29,0.32,0.36,0.03,0.26
2106482.00,0.48,0.69,0.45,0.18,0.05,0.53
48527154.00,0.01,0.79,0.62,0.15,0.25,0.48
1597547.00,0.23,0.83,0.81,0.07,0.11,0.64
8175677.00,0.02,0.90,0.75,0.10,0.28,0.78
91248633.00,0.59,0.83,0.69,0.41,0.23,0.52
28154588.00,0.19,0.61,0.66,0.21,0.04,0.45
167935571.00,0.18,0.74,0.75,0.11,0.05,0.90
51953252.00,0.23,0.92,0.62,0.12,0.10,0.42
5093105.00,0.35,0.64,0.52,0.17,0.09,0.58
2441117.00,0.09,0.55,0.73,0.04,0.11,0.25
1969789.00,0.03,0.73,0.54,0.18,0.08,0.69
6471731.00,0.06,0.79,0.43,0.17,0.31,0.61
135105211.00,0.87,0.71,0.19,0.08,0.04,0.32
110507159.00,0.01,0.69,0.72,0.26,0.04,0.51
512657238.00,0.17,0.68,0.59,0.13,0.28,0.54
7262900.00,0.05,0.63,0.88,0.10,0.04,0.44
15570724.00,0.04,0.75,0.45,0.17,0.09,0.34
3154521.00,0.12,0.65,0.81,0.13,0.06,0.58
379165805.00,0.04,0.66,0.72,0.08,0.06,0.71
4910963.00,0.57,0.63,0.57,0.20,0.04,0.36
753790.00,0.03,0.72,0.84,0.13,0.09,0.76
28265377.00,0.04,0.58,0.62,0.14,0.03,0.27
55974748.00,0.12,0.86,0.62,0.07,0.36,0.25
795770.00,0.75,0.50,0.46,0.86,0.40,0.94
3013797.00,0.02,0.52,0.69,0.20,0.11,0.71
19477117.00,0.40,0.53,0.77,0.32,0.03,0.85
60931816.00,0.40,0.69,0.56,0.04,0.04,0.57
1695778.00,0.00,0.90,0.49,0.13,0.16,0.26
48025420.00,0.01,0.76,0.62,0.11,0.05,0.04
524976.00,0.21,0.76,0.81,0.10,0.03,0.96
34476400.00,0.05,0.58,0.89,0.29,0.03,0.47
521819.00,0.01,0.84,0.65,0.20,0.26,0.53
16386031.00,0.32,0.74,0.78,0.10,0.03,0.78
46917549.00,0.80,0.49,0.60,0.58,0.19,0.61
2397236.00,0.08,0.61,0.35,0.10,0.20,0.24
1698717.00,0.22,0.65,0.82,0.09,0.18,0.96
457236813.00,0.06,0.89,0.75,0.09,0.06,0.87
89754384.00,0.15,0.77,0.38,0.10,0.05,0.54
60915522.00,0.79,0.59,0.39,0.03,0.05,0.40
4399664.00,0.31,0.21,0.41,0.09,0.03,0.06
47092427.00,0.13,0.73,0.79,0.07,0.05,0.51
37345380.00,0.37,0.52,0.54,0.12,0.21,0.18
1168772.00,0.20,0.81,0.71,0.09,0.04,0.40
38819005.00,0.41,0.59,0.71,0.18,0.32,0.21
923379.00,0.16,0.84,0.81,0.06,0.20,0.61
22247950.00,0.52,0.87,0.53,0.09,0.05,0.20
778252.00,0.36,0.86,0.70,0.11,0.13,0.85
4185875.00,0.01,0.78,0.85,0.14,0.08,0.70
15755560.00,0.35,0.74,0.83,0.27,0.05,0.70
6831797.00,0.08,0.64,0.68,0.16,0.26,0.58
821595.00,0.54,0.82,0.45,0.07,0.03,0.74
911102.00,0.83,0.71,0.34,0.13,0.04,0.51
6447614.00,0.40,0.76,0.88,0.12,0.19,0.39
34642716.00,0.02,0.84,0.64,0.05,0.07,0.68
721656.00,0.49,0.77,0.72,0.25,0.20,0.58
5699885.00,0.38,0.80,0.76,0.09,0.20,0.65
33410795.00,0.33,0.72,0.74,0.20,0.25,0.75
24861408.00,0.11,0.78,0.61,0.13,0.05,0.80
549183.00,0.19,0.77,0.60,0.14,0.11,0.44
17208121.00,0.12,0.58,0.58,0.09,0.20,0.15
7762982.00,0.02,0.92,0.65,0.04,0.04,0.85
769461.00,0.30,0.93,0.50,0.11,0.43,0.68
650496.00,0.05,0.68,0.66,0.55,0.32,0.19
4867044.00,0.23,0.85,0.85,0.15,0.09,0.64
479604772.00,0.19,0.65,0.81,0.17,0.05,0.55
1016847.00,0.22,0.64,0.62,0.18,0.05,0.41
855702.00,0.31,0.76,0.77,0.06,0.19,0.64
6461237.00,0.05,0.72,0.67,0.11,0.03,0.35
16368582.00,0.18,0.66,0.75,0.25,0.21,0.51
2076454.00,0.45,0.35,0.58,0.23,0.06,0.23
1046155.00,0.13,0.58,0.47,0.10,0.10,0.37
1027638621.00,0.23,0.69,0.82,0.09,0.12,0.81
4956785.00,0.56,0.71,0.52,0.10,0.06,0.46
28625633.00,0.01,0.86,0.48,0.10,0.19,0.28
8455029.00,0.11,0.73,0.73,0.09,0.16,0.43
682284.00,0.95,0.15,0.13,0.21,0.03,0.11
21305503.00,0.08,0.75,0.53,0.09,0.14,0.33
16922606.00,0.00,0.51,0.69,0.14,0.17,0.21
61851969.00,0.57,0.48,0.42,0.11,0.04,0.19
5775423.00,0.84,0.43,0.78,0.14,0.04,0.76
6161396.00,0.00,0.53,0.79,0.13,0.24,0.24
12994733.00,0.05,0.77,0.54,0.12,0.10,0.49
59770981.00,0.03,0.93,0.76,0.29,0.14,0.73
1453599.00,0.27,0.36,0.71,0.21,0.08,0.31
5898922.00,0.13,0.82,0.68,0.09,0.12,0.96
5292923.00,0.34,0.67,0.71,0.07,0.11,0.23
679370.00,0.03,0.78,0.52,0.13,0.39,0.24
184667220.00,0.37,0.73,0.46,0.19,0.03,0.40
639826.00,0.00,0.60,0.75,0.07,0.05,0.41
835139.00,0.16,0.56,0.72,0.09,0.12,0.28
713966.00,0.09,0.59,0.92,0.19,0.09,0.35
13363378.00,0.01,0.68,0.67,0.08,0.28,0.37
728644.00,0.01,0.87,0.49,0.09,0.34,0.16
588281.00,0.91,0.65,0.38,0.39,0.04,0.41
814061.00,0.13,0.46,0.67,0.32,0.07,0.49
98876935.00,0.07,0.85,0.68,0.27,0.11,0.81
214623525.00,0.04,0.89,0.67,0.10,0.19,0.53
1202508.00,0.42,0.82,0.41,0.13,0.12,0.20
1717516.00,0.22,0.81,0.51,0.08,0.17,0.34
2046306.00,0.01,0.54,0.86,0.09,0.05,0.64
94662909.00,0.40,0.71,0.80,0.10,0.04,0.51
20764196.00,0.03,0.90,0.54,0.09,0.29,0.16
801163.00,0.03,0.51,0.97,0.10,0.21,0.43
785310.00,0.41,0.64,0.44,0.18,0.02,0.59
4251361.00,0.39,0.44,0.72,0.21,0.05,0.31
87726039.00,0.20,0.74,0.70,0.26,0.06,0.32
45508562.00,0.50,0.68,0.84,0.87,0.11,0.72
21010736.00,0.03,0.52,0.58,0.11,0.03,0.21
118731235.00,0.09,0.80,0.73,0.11,0.06,0.22
873350.00,0.37,0.80,0.63,0.15,0.14,0.29
129918475.00,0.02,0.88,0.35,0.09,0.35,0.38
2126387.00,0.00,0.71,0.68,0.29,0.35,0.66
827219.00,0.25,0.80,0.39,0.10,0.18,0.62
6427037.00,0.02,0.83,0.55,0.12,0.27,0.41
18988761.00,0.01,0.86,0.57,0.12,0.37,0.45
23175546.00,0.25,0.83,0.55,0.18,0.06,0.88
1615062.00,0.07,0.47,0.61,0.41,0.45,0.41
12437248.00,0.46,0.41,0.41,0.08,0.03,0.13
38979324.00,0.16,0.53,0.68,0.50,0.72,0.34
52554973.00,0.61,0.76,0.62,0.46,0.09,0.59
541174.00,0.00,0.37,0.86,0.99,0.06,0.14
941407.00,0.14,0.63,0.81,0.13,0.13,0.78
738330.00,0.28,0.83,0.61,0.08,0.04,0.59
134670830.00,0.28,0.48,0.85,0.08,0.28,0.45
8873708.00,0.16,0.87,0.60,0.10,0.13,0.59
4336289.00,0.00,0.64,0.68,0.12,0.04,0.60
600876.00,0.14,0.72,0.87,0.10,0.16,0.67
2554824.00,0.07,0.49,0.80,0.18,0.41,0.45
1547172.00,0.09,0.35,0.96,0.23,0.25,0.45
4773972.00,0.30,0.76,0.55,0.08,0.14,0.52
11534801.00,0.31,0.87,0.69,0.10,0.22,0.66
29093197.00,0.07,0.79,0.53,0.22,0.18,0.43
101205866.00,0.30,0.95,0.39,0.13,0.49,0.74
5096739.00,0.39,0.65,0.76,0.20,0.49,0.60
20916826.00,0.23,0.60,0.66,0.10,0.04,0.51
6666461.00,0.13,0.72,0.64,0.09,0.08,0.39
621280.00,0.19,0.71,0.74,0.06,0.05,0.81
11034257.00,0.03,0.76,0.68,0.19,0.03,0.50
6996829.00,0.09,0.92,0.61,0.12,0.41,0.76
821558.00,0.65,0.70,0.73,0.12,0.28,0.43
25129812.00,0.01,0.66,0.84,0.31,0.44,0.55
